date,name,ticker,open,high,low,close,volume
2023-03-31,SP500,^GSPC,4056.179931640625,4110.75,4056.179931640625,4109.31005859375,4525120000
2023-04-03,SP500,^GSPC,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,4234700000
2023-04-04,SP500,^GSPC,4128.02978515625,4133.1298828125,4086.8701171875,4100.60009765625,4227800000
2023-04-05,SP500,^GSPC,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,3968020000
2023-04-06,SP500,^GSPC,4081.14990234375,4107.31982421875,4069.840087890625,4105.02001953125,3486690000
2023-04-10,SP500,^GSPC,4085.199951171875,4109.5,4072.550048828125,4109.10986328125,3423650000
2023-04-11,SP500,^GSPC,4110.2900390625,4124.259765625,4102.60986328125,4108.93994140625,3665830000
2023-04-12,SP500,^GSPC,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,3633120000
2023-04-13,SP500,^GSPC,4100.0400390625,4150.259765625,4099.39990234375,4146.22021484375,3596590000
2023-04-14,SP500,^GSPC,4140.10986328125,4163.18994140625,4113.2001953125,4137.64013671875,3575690000
2023-04-17,SP500,^GSPC,4137.169921875,4151.72021484375,4123.18017578125,4151.31982421875,3611180000
2023-04-18,SP500,^GSPC,4164.259765625,4169.47998046875,4140.35986328125,4154.8701171875,3536640000
2023-04-19,SP500,^GSPC,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,3572560000
2023-04-20,SP500,^GSPC,4130.47998046875,4148.56982421875,4114.56982421875,4129.7900390625,3772080000
2023-04-21,SP500,^GSPC,4132.14013671875,4138.02001953125,4113.85986328125,4133.52001953125,3611750000
2023-04-24,SP500,^GSPC,4132.06982421875,4142.41015625,4117.77001953125,4137.0400390625,3290940000
2023-04-25,SP500,^GSPC,4126.43017578125,4126.43017578125,4071.3798828125,4071.6298828125,3978640000
2023-04-26,SP500,^GSPC,4087.780029296875,4089.669921875,4049.35009765625,4055.989990234375,3837030000
2023-04-27,SP500,^GSPC,4075.2900390625,4138.240234375,4075.2900390625,4135.35009765625,3750550000
2023-04-28,SP500,^GSPC,4129.6298828125,4170.06005859375,4127.18017578125,4169.47998046875,4087800000
2023-05-01,SP500,^GSPC,4166.7900390625,4186.919921875,4164.1201171875,4167.8701171875,3321370000
2023-05-02,SP500,^GSPC,4164.10009765625,4164.10009765625,4089.719970703125,4119.580078125,4486130000
2023-05-03,SP500,^GSPC,4122.25,4148.2998046875,4088.860107421875,4090.75,4246510000
2023-05-04,SP500,^GSPC,4082.550048828125,4082.610107421875,4048.280029296875,4061.219970703125,4920090000
2023-05-05,SP500,^GSPC,4084.72998046875,4147.02001953125,4084.72998046875,4136.25,4186270000
2023-05-08,SP500,^GSPC,4136.97998046875,4142.2998046875,4123.81005859375,4138.1201171875,3641640000
2023-05-09,SP500,^GSPC,4124.25,4130.35009765625,4116.64990234375,4119.169921875,3810140000
2023-05-10,SP500,^GSPC,4143.740234375,4154.27978515625,4098.919921875,4137.64013671875,4057160000
2023-05-11,SP500,^GSPC,4132.240234375,4132.7998046875,4109.2900390625,4130.6201171875,3752900000
2023-05-12,SP500,^GSPC,4138.5400390625,4143.740234375,4099.1201171875,4124.080078125,3533740000
2023-05-15,SP500,^GSPC,4126.64990234375,4141.25,4110.27001953125,4136.27978515625,3562170000
2023-05-16,SP500,^GSPC,4127.9501953125,4135.5400390625,4109.85986328125,4109.89990234375,3654200000
2023-05-17,SP500,^GSPC,4122.85009765625,4164.669921875,4113.6201171875,4158.77001953125,4039080000
2023-05-18,SP500,^GSPC,4157.68017578125,4202.2001953125,4153.5,4198.0498046875,3980500000
2023-05-19,SP500,^GSPC,4204.14990234375,4212.91015625,4180.2001953125,4191.97998046875,4041900000
2023-05-22,SP500,^GSPC,4190.77978515625,4209.22021484375,4179.68017578125,4192.6298828125,3728520000
2023-05-23,SP500,^GSPC,4176.7998046875,4185.68017578125,4142.5400390625,4145.580078125,4155320000
2023-05-24,SP500,^GSPC,4132.9599609375,4132.9599609375,4103.97998046875,4115.240234375,0
2023-05-25,SP500,^GSPC,4155.7099609375,4165.740234375,4129.72998046875,4151.27978515625,4147760000
2023-05-26,SP500,^GSPC,4156.16015625,4212.8701171875,4156.16015625,4205.4501953125,3715460000
2023-05-30,SP500,^GSPC,4226.7099609375,4231.10009765625,4192.18017578125,4205.52001953125,4228510000
2023-05-31,SP500,^GSPC,4190.740234375,4195.43994140625,4166.14990234375,4179.830078125,5980670000
2023-06-01,SP500,^GSPC,4183.02978515625,4232.43017578125,4171.64013671875,4221.02001953125,4391860000
2023-06-02,SP500,^GSPC,4241.009765625,4290.669921875,4241.009765625,4282.3701171875,4454200000
2023-06-05,SP500,^GSPC,4282.990234375,4299.27978515625,4266.81982421875,4273.7900390625,3813290000
2023-06-06,SP500,^GSPC,4271.33984375,4288.330078125,4263.08984375,4283.85009765625,3996560000
2023-06-07,SP500,^GSPC,4285.47021484375,4299.18994140625,4263.9599609375,4267.52001953125,4537800000
2023-06-08,SP500,^GSPC,4268.68994140625,4298.009765625,4261.06982421875,4293.93017578125,3826740000
2023-06-09,SP500,^GSPC,4304.8798828125,4322.6201171875,4291.7001953125,4298.85986328125,3786510000
2023-06-12,SP500,^GSPC,4308.31982421875,4340.1298828125,4304.3701171875,4338.93017578125,3945670000
2023-06-13,SP500,^GSPC,4352.60986328125,4375.3701171875,4349.31005859375,4369.009765625,4275400000
2023-06-14,SP500,^GSPC,4366.2900390625,4391.81982421875,4337.85009765625,4372.58984375,4252110000
2023-06-15,SP500,^GSPC,4365.330078125,4439.2001953125,4362.60009765625,4425.83984375,4176690000
2023-06-16,SP500,^GSPC,4440.9501953125,4448.47021484375,4407.43994140625,4409.58984375,6848600000
2023-06-20,SP500,^GSPC,4396.10986328125,4400.14990234375,4367.18994140625,4388.7099609375,4055790000
2023-06-21,SP500,^GSPC,4380.009765625,4386.22021484375,4360.14013671875,4365.68994140625,3709330000
2023-06-22,SP500,^GSPC,4355.39990234375,4382.25,4351.81982421875,4381.89013671875,3511000000
2023-06-23,SP500,^GSPC,4354.169921875,4366.5498046875,4341.33984375,4348.330078125,6053620000
2023-06-26,SP500,^GSPC,4344.83984375,4362.06005859375,4328.080078125,4328.81982421875,3415030000
2023-06-27,SP500,^GSPC,4337.35986328125,4384.419921875,4335.0,4378.41015625,3573500000
2023-06-28,SP500,^GSPC,4367.47998046875,4390.35009765625,4360.22021484375,4376.85986328125,3739330000
2023-06-29,SP500,^GSPC,4374.93994140625,4398.39013671875,4371.97021484375,4396.43994140625,3696660000
2023-06-30,SP500,^GSPC,4422.43994140625,4458.47998046875,4422.43994140625,4450.3798828125,3923450000
2023-07-03,SP500,^GSPC,4450.47998046875,4456.4599609375,4442.2900390625,4455.58984375,2034280000
2023-07-05,SP500,^GSPC,4442.0400390625,4454.06005859375,4436.60986328125,4446.81982421875,3482620000
2023-07-06,SP500,^GSPC,4422.6201171875,4422.6201171875,4385.0498046875,4411.58984375,3682020000
2023-07-07,SP500,^GSPC,4404.5400390625,4440.39013671875,4397.39990234375,4398.9501953125,3630480000
2023-07-10,SP500,^GSPC,4394.22998046875,4412.60009765625,4389.919921875,4409.52978515625,3429600000
2023-07-11,SP500,^GSPC,4415.5498046875,4443.64013671875,4408.4599609375,4439.259765625,3624220000
2023-07-12,SP500,^GSPC,4467.68994140625,4488.33984375,4463.22998046875,4472.16015625,3920290000
2023-07-13,SP500,^GSPC,4491.5,4517.3798828125,4489.35986328125,4510.0400390625,3839530000
2023-07-14,SP500,^GSPC,4514.60986328125,4527.759765625,4499.56005859375,4505.419921875,3647450000
2023-07-17,SP500,^GSPC,4508.85986328125,4532.85009765625,4504.89990234375,4522.7900390625,3538240000
2023-07-18,SP500,^GSPC,4521.77978515625,4562.2998046875,4514.58984375,4554.97998046875,4090010000
2023-07-19,SP500,^GSPC,4563.8701171875,4578.43017578125,4557.47998046875,4565.72021484375,4115670000
2023-07-20,SP500,^GSPC,4554.3798828125,4564.740234375,4527.56005859375,4534.8701171875,3761770000
2023-07-21,SP500,^GSPC,4550.16015625,4555.0,4535.7900390625,4536.33984375,3570190000
2023-07-24,SP500,^GSPC,4543.39013671875,4563.41015625,4541.2900390625,4554.64013671875,3856250000
2023-07-25,SP500,^GSPC,4555.18994140625,4580.6201171875,4552.419921875,4567.4599609375,3812470000
2023-07-26,SP500,^GSPC,4558.9599609375,4582.47021484375,4547.580078125,4566.75,3990290000
2023-07-27,SP500,^GSPC,4598.259765625,4607.06982421875,4528.56005859375,4537.41015625,4553210000
2023-07-28,SP500,^GSPC,4565.75,4590.16015625,4564.009765625,4582.22998046875,3981010000
2023-07-31,SP500,^GSPC,4584.81982421875,4594.22021484375,4573.14013671875,4588.9599609375,4503600000
2023-08-01,SP500,^GSPC,4578.830078125,4584.6201171875,4567.52978515625,4576.72998046875,4042370000
2023-08-02,SP500,^GSPC,4550.93017578125,4550.93017578125,4505.75,4513.39013671875,4270710000
2023-08-03,SP500,^GSPC,4494.27001953125,4519.490234375,4485.5400390625,4501.89013671875,4149120000
2023-08-04,SP500,^GSPC,4513.9599609375,4540.33984375,4474.5498046875,4478.02978515625,4143310000
2023-08-07,SP500,^GSPC,4491.580078125,4519.83984375,4491.14990234375,4518.43994140625,3493920000
2023-08-08,SP500,^GSPC,4498.02978515625,4503.31005859375,4464.39013671875,4499.3798828125,3884910000
2023-08-09,SP500,^GSPC,4501.56982421875,4502.43994140625,4461.330078125,4467.7099609375,3803100000
2023-08-10,SP500,^GSPC,4487.16015625,4527.3701171875,4457.919921875,4468.830078125,4504370000
2023-08-11,SP500,^GSPC,4450.68994140625,4476.22998046875,4443.97998046875,4464.0498046875,3753290000
2023-08-14,SP500,^GSPC,4458.1298828125,4490.330078125,4453.43994140625,4489.72021484375,3896410000
2023-08-15,SP500,^GSPC,4478.8701171875,4478.8701171875,4432.18994140625,4437.85986328125,3832250000
2023-08-16,SP500,^GSPC,4433.7900390625,4449.9501953125,4403.5498046875,4404.330078125,3753910000
2023-08-17,SP500,^GSPC,4416.31982421875,4421.169921875,4364.830078125,4370.35986328125,3943700000
2023-08-18,SP500,^GSPC,4344.8798828125,4381.81982421875,4335.31005859375,4369.7099609375,3940400000
2023-08-21,SP500,^GSPC,4380.27978515625,4407.5498046875,4360.2998046875,4399.77001953125,3726850000
2023-08-22,SP500,^GSPC,4415.330078125,4418.58984375,4382.77001953125,4387.5498046875,3522760000
2023-08-23,SP500,^GSPC,4396.43994140625,4443.18017578125,4396.43994140625,4436.009765625,3837270000
2023-08-24,SP500,^GSPC,4455.16015625,4458.2998046875,4375.5498046875,4376.31005859375,3723470000
2023-08-25,SP500,^GSPC,4389.3798828125,4418.4599609375,4356.2900390625,4405.7099609375,3296180000
2023-08-28,SP500,^GSPC,4426.02978515625,4439.56005859375,4414.97998046875,4433.31005859375,2957230000
2023-08-29,SP500,^GSPC,4432.75,4500.14013671875,4431.68017578125,4497.6298828125,3354820000
2023-08-30,SP500,^GSPC,4500.33984375,4521.64990234375,4493.58984375,4514.8701171875,3064110000
2023-08-31,SP500,^GSPC,4517.009765625,4532.259765625,4507.39013671875,4507.66015625,3946360000
2023-09-01,SP500,^GSPC,4530.60009765625,4541.25,4501.35009765625,4515.77001953125,3246260000
2023-09-05,SP500,^GSPC,4510.06005859375,4514.2900390625,4496.009765625,4496.830078125,3526250000
2023-09-06,SP500,^GSPC,4490.35009765625,4490.35009765625,4442.3798828125,4465.47998046875,3418850000
2023-09-07,SP500,^GSPC,4434.5498046875,4457.81005859375,4430.4599609375,4451.14013671875,3763760000
2023-09-08,SP500,^GSPC,4451.2998046875,4473.52978515625,4448.3798828125,4457.490234375,3259290000
2023-09-11,SP500,^GSPC,4480.97998046875,4490.77001953125,4467.89013671875,4487.4599609375,3369920000
2023-09-12,SP500,^GSPC,4473.27001953125,4487.10986328125,4456.830078125,4461.89990234375,3435740000
2023-09-13,SP500,^GSPC,4462.64990234375,4479.39013671875,4453.52001953125,4467.43994140625,3529430000
2023-09-14,SP500,^GSPC,4487.77978515625,4511.990234375,4478.68994140625,4505.10009765625,3648720000
2023-09-15,SP500,^GSPC,4497.97998046875,4497.97998046875,4447.2099609375,4450.31982421875,6932230000
2023-09-18,SP500,^GSPC,4445.1298828125,4466.35986328125,4442.10986328125,4453.52978515625,3161230000
2023-09-19,SP500,^GSPC,4445.41015625,4449.85009765625,4416.60986328125,4443.9501953125,3614880000
2023-09-20,SP500,^GSPC,4452.81005859375,4461.02978515625,4401.3798828125,4402.2001953125,3308450000
2023-09-21,SP500,^GSPC,4374.35986328125,4375.7001953125,4329.169921875,4330.0,3662340000
2023-09-22,SP500,^GSPC,4341.740234375,4357.39990234375,4316.490234375,4320.06005859375,3349570000
2023-09-25,SP500,^GSPC,4310.6201171875,4338.509765625,4302.7001953125,4337.43994140625,3195650000
2023-09-26,SP500,^GSPC,4312.8798828125,4313.009765625,4265.97998046875,4273.52978515625,3472340000
2023-09-27,SP500,^GSPC,4282.6298828125,4292.06982421875,4238.6298828125,4274.509765625,3875880000
2023-09-28,SP500,^GSPC,4269.64990234375,4317.27001953125,4264.3798828125,4299.7001953125,3846230000
2023-09-29,SP500,^GSPC,4328.18017578125,4333.14990234375,4274.85986328125,4288.0498046875,3865960000
2023-10-02,SP500,^GSPC,4284.52001953125,4300.580078125,4260.2099609375,4288.39013671875,3938660000
2023-10-03,SP500,^GSPC,4269.75,4281.14990234375,4216.4501953125,4229.4501953125,3953830000
2023-10-04,SP500,^GSPC,4233.830078125,4268.5,4220.47998046875,4263.75,3777600000
2023-10-05,SP500,^GSPC,4259.31005859375,4267.1298828125,4225.91015625,4258.18994140625,3581470000
2023-10-06,SP500,^GSPC,4234.7900390625,4324.10009765625,4219.5498046875,4308.5,3902030000
2023-10-09,SP500,^GSPC,4289.02001953125,4341.72998046875,4283.7900390625,4335.66015625,3174630000
2023-10-10,SP500,^GSPC,4339.75,4385.4599609375,4339.64013671875,4358.240234375,3520240000
2023-10-11,SP500,^GSPC,4366.58984375,4378.64013671875,4345.33984375,4376.9501953125,3601660000
2023-10-12,SP500,^GSPC,4380.93994140625,4385.85009765625,4325.43017578125,4349.60986328125,3713140000
2023-10-13,SP500,^GSPC,4360.490234375,4377.10009765625,4311.97021484375,4327.77978515625,3566560000
2023-10-16,SP500,^GSPC,4342.3701171875,4383.330078125,4342.3701171875,4373.6298828125,3409960000
2023-10-17,SP500,^GSPC,4345.22998046875,4393.56982421875,4337.5400390625,4373.2001953125,3794850000
2023-10-18,SP500,^GSPC,4357.35009765625,4364.2001953125,4303.83984375,4314.60009765625,3686030000
2023-10-19,SP500,^GSPC,4321.35986328125,4339.5400390625,4269.68994140625,4278.0,3969730000
2023-10-20,SP500,^GSPC,4273.85009765625,4276.56005859375,4223.02978515625,4224.16015625,4004030000
2023-10-23,SP500,^GSPC,4210.39990234375,4255.83984375,4189.22021484375,4217.0400390625,3776100000
2023-10-24,SP500,^GSPC,4235.7900390625,4259.3798828125,4219.43017578125,4247.68017578125,3821820000
2023-10-25,SP500,^GSPC,4232.419921875,4232.419921875,4181.419921875,4186.77001953125,3869370000
2023-10-26,SP500,^GSPC,4175.990234375,4183.60009765625,4127.89990234375,4137.22998046875,4277640000
2023-10-27,SP500,^GSPC,4152.93017578125,4156.7001953125,4103.77978515625,4117.3701171875,4019500000
2023-10-30,SP500,^GSPC,4139.39013671875,4177.47021484375,4132.93994140625,4166.81982421875,3911140000
2023-10-31,SP500,^GSPC,4171.330078125,4195.5498046875,4153.1201171875,4193.7998046875,4249470000
2023-11-01,SP500,^GSPC,4201.27001953125,4245.64013671875,4197.740234375,4237.85986328125,4224900000
2023-11-02,SP500,^GSPC,4268.259765625,4319.72021484375,4268.259765625,4317.77978515625,4669780000
2023-11-03,SP500,^GSPC,4334.22998046875,4373.6201171875,4334.22998046875,4358.33984375,4570960000
2023-11-06,SP500,^GSPC,4364.27001953125,4372.2099609375,4347.52978515625,4365.97998046875,3656340000
2023-11-07,SP500,^GSPC,4366.2099609375,4386.259765625,4355.41015625,4378.3798828125,3791230000
2023-11-08,SP500,^GSPC,4384.3701171875,4391.2001953125,4359.759765625,4382.77978515625,3729510000
2023-11-09,SP500,^GSPC,4391.41015625,4393.39990234375,4343.93994140625,4347.35009765625,3900780000
2023-11-10,SP500,^GSPC,4364.14990234375,4418.02978515625,4353.33984375,4415.240234375,3665080000
2023-11-13,SP500,^GSPC,4406.66015625,4421.759765625,4393.81982421875,4411.5498046875,3326240000
2023-11-14,SP500,^GSPC,4458.97021484375,4508.669921875,4458.97021484375,4495.7001953125,4700350000
2023-11-15,SP500,^GSPC,4505.2998046875,4521.169921875,4495.31005859375,4502.8798828125,4347170000
2023-11-16,SP500,^GSPC,4497.080078125,4511.990234375,4487.830078125,4508.240234375,3964520000
2023-11-17,SP500,^GSPC,4509.5498046875,4520.1201171875,4499.66015625,4514.02001953125,3777240000
2023-11-20,SP500,^GSPC,4511.7001953125,4557.10986328125,4510.35986328125,4547.3798828125,3644790000
2023-11-21,SP500,^GSPC,4538.77001953125,4542.14013671875,4525.509765625,4538.18994140625,3511080000
2023-11-22,SP500,^GSPC,4553.0400390625,4568.43017578125,4545.0498046875,4556.6201171875,3042810000
2023-11-24,SP500,^GSPC,4555.83984375,4560.31005859375,4552.7998046875,4559.33984375,1639500000
2023-11-27,SP500,^GSPC,4554.85986328125,4560.52001953125,4546.31982421875,4550.43017578125,3403990000
2023-11-28,SP500,^GSPC,4545.5498046875,4568.14013671875,4540.509765625,4554.89013671875,3586240000
2023-11-29,SP500,^GSPC,4571.83984375,4587.64013671875,4547.14990234375,4550.580078125,4418760000
2023-11-30,SP500,^GSPC,4554.8701171875,4569.89013671875,4537.240234375,4567.7998046875,5399300000
2023-12-01,SP500,^GSPC,4559.43017578125,4599.39013671875,4554.7099609375,4594.6298828125,4397120000
2023-12-04,SP500,^GSPC,4564.3701171875,4572.3701171875,4546.72021484375,4569.77978515625,4369910000
2023-12-05,SP500,^GSPC,4557.25,4578.56005859375,4551.68017578125,4567.18017578125,3909950000
2023-12-06,SP500,^GSPC,4586.22998046875,4590.740234375,4546.5,4549.33984375,4245680000
2023-12-07,SP500,^GSPC,4568.83984375,4590.919921875,4565.22021484375,4585.58984375,3818880000
2023-12-08,SP500,^GSPC,4576.2001953125,4609.22998046875,4574.06005859375,4604.3701171875,3707010000
2023-12-11,SP500,^GSPC,4593.39013671875,4623.7099609375,4593.39013671875,4622.43994140625,3823210000
2023-12-12,SP500,^GSPC,4618.2998046875,4643.93017578125,4608.08984375,4643.7001953125,3808380000
2023-12-13,SP500,^GSPC,4646.2001953125,4709.68994140625,4643.22998046875,4707.08984375,5063650000
2023-12-14,SP500,^GSPC,4721.0400390625,4738.56982421875,4694.33984375,4719.5498046875,6314040000
2023-12-15,SP500,^GSPC,4714.22998046875,4725.52978515625,4704.68994140625,4719.18994140625,8218980000
2023-12-18,SP500,^GSPC,4725.580078125,4749.52001953125,4725.580078125,4740.56005859375,4060340000
2023-12-19,SP500,^GSPC,4743.72021484375,4768.68994140625,4743.72021484375,4768.3701171875,4026970000
2023-12-20,SP500,^GSPC,4764.72998046875,4778.009765625,4697.81982421875,4698.35009765625,4201320000
2023-12-21,SP500,^GSPC,4724.2900390625,4748.7099609375,4708.35009765625,4746.75,3431180000
2023-12-22,SP500,^GSPC,4753.919921875,4772.93994140625,4736.77001953125,4754.6298828125,3046770000
2023-12-26,SP500,^GSPC,4758.85986328125,4784.72021484375,4758.4501953125,4774.75,2513910000
2023-12-27,SP500,^GSPC,4773.4501953125,4785.39013671875,4768.89990234375,4781.580078125,2748450000
2023-12-28,SP500,^GSPC,4786.43994140625,4793.2998046875,4780.97998046875,4783.35009765625,2698860000
2023-12-29,SP500,^GSPC,4782.8798828125,4788.43017578125,4751.990234375,4769.830078125,3126060000
2024-01-02,SP500,^GSPC,4745.2001953125,4754.330078125,4722.669921875,4742.830078125,3743050000
2024-01-03,SP500,^GSPC,4725.06982421875,4729.2900390625,4699.7099609375,4704.81005859375,3950760000
2024-01-04,SP500,^GSPC,4697.419921875,4726.77978515625,4687.52978515625,4688.68017578125,3715480000
2024-01-05,SP500,^GSPC,4690.56982421875,4721.490234375,4682.10986328125,4697.240234375,3844370000
2024-01-08,SP500,^GSPC,4703.7001953125,4764.5400390625,4699.81982421875,4763.5400390625,3742320000
2024-01-09,SP500,^GSPC,4741.93017578125,4765.47021484375,4730.35009765625,4756.5,3529960000
2024-01-10,SP500,^GSPC,4759.93994140625,4790.7998046875,4756.2001953125,4783.4501953125,3498680000
2024-01-11,SP500,^GSPC,4792.1298828125,4798.5,4739.580078125,4780.240234375,3759890000
2024-01-12,SP500,^GSPC,4791.18017578125,4802.39990234375,4768.97998046875,4783.830078125,3486340000
2024-01-16,SP500,^GSPC,4772.35009765625,4782.33984375,4747.1201171875,4765.97998046875,4260550000
2024-01-17,SP500,^GSPC,4739.1298828125,4744.22998046875,4714.81982421875,4739.2099609375,3928600000
2024-01-18,SP500,^GSPC,4760.10009765625,4785.7900390625,4740.56982421875,4780.93994140625,4019000000
2024-01-19,SP500,^GSPC,4796.27978515625,4842.06982421875,4785.8701171875,4839.81005859375,4287200000
2024-01-22,SP500,^GSPC,4853.419921875,4868.41015625,4844.0498046875,4850.43017578125,4297610000
2024-01-23,SP500,^GSPC,4856.7998046875,4866.47998046875,4844.3701171875,4864.60009765625,3912800000
2024-01-24,SP500,^GSPC,4888.56005859375,4903.68017578125,4865.93994140625,4868.5498046875,4330030000
2024-01-25,SP500,^GSPC,4886.66015625,4898.14990234375,4869.33984375,4894.16015625,4020430000
2024-01-26,SP500,^GSPC,4888.91015625,4906.68994140625,4881.47021484375,4890.97021484375,3353400000
2024-01-29,SP500,^GSPC,4892.9501953125,4929.31005859375,4887.39990234375,4927.93017578125,3525160000
2024-01-30,SP500,^GSPC,4925.89013671875,4931.08984375,4916.27001953125,4924.97021484375,3836130000
2024-01-31,SP500,^GSPC,4899.18994140625,4906.75,4845.14990234375,4845.64990234375,4696120000
2024-02-01,SP500,^GSPC,4861.10986328125,4906.97021484375,4853.52001953125,4906.18994140625,4386090000
2024-02-02,SP500,^GSPC,4916.06005859375,4975.2900390625,4907.990234375,4958.60986328125,3974350000
2024-02-05,SP500,^GSPC,4957.18994140625,4957.18994140625,4918.08984375,4942.81005859375,4023640000
2024-02-06,SP500,^GSPC,4950.16015625,4957.77001953125,4934.8798828125,4954.22998046875,4440880000
2024-02-07,SP500,^GSPC,4973.0498046875,4999.89013671875,4969.0498046875,4995.06005859375,4895590000
2024-02-08,SP500,^GSPC,4995.16015625,5000.39990234375,4987.08984375,4997.91015625,4341860000
2024-02-09,SP500,^GSPC,5004.169921875,5030.06005859375,5000.33984375,5026.60986328125,3912990000
2024-02-12,SP500,^GSPC,5026.830078125,5048.39013671875,5016.830078125,5021.83984375,3805740000
2024-02-13,SP500,^GSPC,4967.93994140625,4971.2998046875,4920.31005859375,4953.169921875,4302190000
2024-02-14,SP500,^GSPC,4976.43994140625,5002.52001953125,4956.4501953125,5000.6201171875,3845600000
2024-02-15,SP500,^GSPC,5003.14013671875,5032.72021484375,4999.43994140625,5029.72998046875,4137970000
2024-02-16,SP500,^GSPC,5031.1298828125,5038.7001953125,4999.52001953125,5005.56982421875,3833270000
2024-02-20,SP500,^GSPC,4989.31982421875,4993.7099609375,4955.02001953125,4975.509765625,4034880000
2024-02-21,SP500,^GSPC,4963.02978515625,4983.2099609375,4946.0,4981.7998046875,3788390000
2024-02-22,SP500,^GSPC,5038.830078125,5094.39013671875,5038.830078125,5087.02978515625,4051710000
2024-02-23,SP500,^GSPC,5100.919921875,5111.06005859375,5081.4599609375,5088.7998046875,3672790000
2024-02-26,SP500,^GSPC,5093.0,5097.66015625,5068.91015625,5069.52978515625,3683930000
2024-02-27,SP500,^GSPC,5074.60009765625,5080.68994140625,5057.2900390625,5078.18017578125,3925950000
2024-02-28,SP500,^GSPC,5067.2001953125,5077.3701171875,5058.35009765625,5069.759765625,3789370000
2024-02-29,SP500,^GSPC,5085.35986328125,5104.990234375,5061.89013671875,5096.27001953125,5219740000
2024-03-01,SP500,^GSPC,5098.509765625,5140.330078125,5094.16015625,5137.080078125,4748110000
2024-03-04,SP500,^GSPC,5130.990234375,5149.669921875,5127.18017578125,5130.9501953125,4758440000
2024-03-05,SP500,^GSPC,5110.52001953125,5114.5400390625,5056.81982421875,5078.64990234375,4418410000
2024-03-06,SP500,^GSPC,5108.02978515625,5127.97021484375,5092.22021484375,5104.759765625,4559050000
2024-03-07,SP500,^GSPC,5132.3798828125,5165.6201171875,5128.2099609375,5157.35986328125,4137980000
2024-03-08,SP500,^GSPC,5164.4599609375,5189.259765625,5117.5,5123.68994140625,4208870000
2024-03-11,SP500,^GSPC,5111.9599609375,5124.66015625,5091.14013671875,5117.93994140625,3896430000
2024-03-12,SP500,^GSPC,5134.2998046875,5179.8701171875,5114.47998046875,5175.27001953125,4080510000
2024-03-13,SP500,^GSPC,5173.490234375,5179.14013671875,5151.8798828125,5165.31005859375,4282890000
2024-03-14,SP500,^GSPC,5175.14013671875,5176.85009765625,5123.2998046875,5150.47998046875,4687970000
2024-03-15,SP500,^GSPC,5123.31005859375,5136.85986328125,5104.35009765625,5117.08984375,7753670000
2024-03-18,SP500,^GSPC,5154.77001953125,5175.60009765625,5145.47021484375,5149.419921875,4036220000
2024-03-19,SP500,^GSPC,5139.08984375,5180.31005859375,5131.58984375,5178.509765625,4031760000
2024-03-20,SP500,^GSPC,5181.68994140625,5226.18994140625,5171.5498046875,5224.6201171875,4064850000
2024-03-21,SP500,^GSPC,5253.43017578125,5261.10009765625,5240.66015625,5241.52978515625,4207730000
2024-03-22,SP500,^GSPC,5242.47998046875,5246.08984375,5229.8701171875,5234.18017578125,3374700000
2024-03-25,SP500,^GSPC,5219.52001953125,5229.08984375,5216.08984375,5218.18994140625,3331360000
2024-03-26,SP500,^GSPC,5228.85009765625,5235.16015625,5203.419921875,5203.580078125,3871790000
2024-03-27,SP500,^GSPC,5226.31005859375,5249.259765625,5213.919921875,5248.490234375,3850500000
2024-03-28,SP500,^GSPC,5248.02978515625,5264.85009765625,5245.81982421875,5254.35009765625,3998270000
2024-04-01,SP500,^GSPC,5257.97021484375,5263.9501953125,5229.2001953125,5243.77001953125,3325930000
2024-04-02,SP500,^GSPC,5204.2900390625,5208.33984375,5184.0498046875,5205.81005859375,3886590000
2024-04-03,SP500,^GSPC,5194.3701171875,5228.75,5194.3701171875,5211.490234375,3703250000
2024-04-04,SP500,^GSPC,5244.0498046875,5256.58984375,5146.06005859375,5147.2099609375,4075680000
2024-04-05,SP500,^GSPC,5158.9501953125,5222.18017578125,5157.2099609375,5204.33984375,3386780000
2024-04-08,SP500,^GSPC,5211.3701171875,5219.56982421875,5197.35009765625,5202.39013671875,3278180000
2024-04-09,SP500,^GSPC,5217.02978515625,5224.81005859375,5160.77978515625,5209.91015625,3400680000
2024-04-10,SP500,^GSPC,5167.8798828125,5178.43017578125,5138.7001953125,5160.64013671875,3845930000
2024-04-11,SP500,^GSPC,5172.9501953125,5211.77978515625,5138.77001953125,5199.06005859375,3509380000
2024-04-12,SP500,^GSPC,5171.509765625,5175.02978515625,5107.93994140625,5123.41015625,3963220000
2024-04-15,SP500,^GSPC,5149.669921875,5168.43017578125,5052.47021484375,5061.81982421875,3950210000
2024-04-16,SP500,^GSPC,5064.58984375,5079.83984375,5039.830078125,5051.41015625,4006200000
2024-04-17,SP500,^GSPC,5068.97021484375,5077.9599609375,5007.25,5022.2099609375,3596130000
2024-04-18,SP500,^GSPC,5031.52001953125,5056.66015625,5001.89013671875,5011.1201171875,3619760000
2024-04-19,SP500,^GSPC,5005.43994140625,5019.02001953125,4953.56005859375,4967.22998046875,3878750000
